INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
202003437,724,Drug Violation,AUTO THEFT,B2,282,0,1/13/2020 17:00,2020,1,Monday,17,,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
202003436,3130,Landlord/Tenant Disputes,SEARCH WARRANT,E5,691,0,1/13/2020 18:24,2020,1,Monday,18,,CENTRE ST,42.287093,-71.148221,"(42.28709300, -71.14822100)"
202003435,3115,Robbery,INVESTIGATE PERSON,B2, ,0,1/13/2020 17:55,2020,1,Monday,17,,DUDLEY STATION,,,"(0.00000000, 0.00000000)"
202003434,3821,Fraud,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C11,398,0,1/13/2020 17:45,2020,1,Monday,17,,,42.290196,-71.07159,"(42.29019600, -71.07159000)"
202003433,2610,Verbal Disputes,TRESPASSING,A1,111,0,1/13/2020 17:39,2020,1,Monday,17,,WINTER ST,42.356023,-71.061776,"(42.35602300, -71.06177600)"
202003432,613,Verbal Disputes,LARCENY SHOPLIFTING,D4,134,0,1/13/2020 17:37,2020,1,Monday,17,,NEWBURY ST,42.35237,-71.072271,"(42.35237000, -71.07227100)"
202003430,801,Medical Assistance,ASSAULT - SIMPLE,B2, ,0,1/13/2020 17:27,2020,1,Monday,17,,,42.338905,-71.107258,"(42.33890500, -71.10725800)"
202003429,423,Residential Burglary,ASSAULT - AGGRAVATED,C6,191,0,1/13/2020 18:00,2020,1,Monday,18,,BOSTON ST,42.328948,-71.057396,"(42.32894800, -71.05739600)"
202003428,1402,Larceny From Motor Vehicle,VANDALISM,C6, ,0,1/13/2020 17:24,2020,1,Monday,17,,,42.325936,-71.058858,"(42.32593600, -71.05885800)"
202003426,619,Drug Violation,LARCENY ALL OTHERS,D4,170,0,1/13/2020 17:21,2020,1,Monday,17,,WASHINGTON ST,42.337679,-71.075291,"(42.33767900, -71.07529100)"
202003425,3115,Drug Violation,INVESTIGATE PERSON,B2,315,0,1/13/2020 13:58,2020,1,Monday,13,,HUMBOLDT AVE,42.315211,-71.087835,"(42.31521100, -71.08783500)"
202003424,1001,Vandalism,FORGERY / COUNTERFEITING,A1,112,0,1/13/2020 16:30,2020,1,Monday,16,,WASHINGTON ST,42.355123,-71.060879,"(42.35512300, -71.06087900)"
202003423,3803,Restraining Order Violations,M/V ACCIDENT - PERSONAL INJURY,E18,501,0,1/13/2020 16:40,2020,1,Monday,16,,,42.27886,-71.116371,"(42.27886000, -71.11637100)"
202003421,1402,Motor Vehicle Accident Response,VANDALISM,B3,465,0,1/10/2020 0:00,2020,1,Friday,0,,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
202003420,3114,Fraud,INVESTIGATE PROPERTY,D14,749,0,1/11/2020 8:00,2020,1,Saturday,8,,BEACON ST,42.333843,-71.154129,"(42.33384300, -71.15412900)"
202003419,3007,Simple Assault,SUDDEN DEATH,D14,751,0,1/13/2020 16:46,2020,1,Monday,16,,LAKE SHORE TER,42.343622,-71.168935,"(42.34362200, -71.16893500)"
202003418,3115,Investigate Person,INVESTIGATE PERSON,E18,501,0,1/13/2020 17:02,2020,1,Monday,17,,HYDE PARK AVE,42.280853,-71.118801,"(42.28085300, -71.11880100)"
202003416,613,Medical Assistance,LARCENY SHOPLIFTING,D4,142,0,1/13/2020 16:34,2020,1,Monday,16,,NEWBURY ST,42.348405,-71.086883,"(42.34840500, -71.08688300)"
202003415,3115,Ballistics,INVESTIGATE PERSON,B2, ,0,1/13/2020 16:30,2020,1,Monday,16,,CEDAR ST,42.326554,-71.092192,"(42.32655400, -71.09219200)"
202003414,423,Drug Violation,ASSAULT - AGGRAVATED,E18,516,0,1/13/2020 17:04,2020,1,Monday,17,,,42.250076,-71.122466,"(42.25007600, -71.12246600)"
202003413,3005,Other,SICK ASSIST,C11, ,0,1/13/2020 16:40,2020,1,Monday,16,,STOCK ST,42.284432,-71.049149,"(42.28443200, -71.04914900)"
202003412,613,Confidence Games,LARCENY SHOPLIFTING,C11,385,0,1/13/2020 16:38,2020,1,Monday,16,,GALLIVAN BLVD,42.284105,-71.046089,"(42.28410500, -71.04608900)"
202003411,614,Property Lost,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,167,0,1/11/2020 0:00,2020,1,Saturday,0,,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
202003410,614,Other Burglary,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,167,0,1/11/2020 23:00,2020,1,Saturday,23,,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
202003409,613,Auto Theft,LARCENY SHOPLIFTING,D4,146,0,1/13/2020 16:26,2020,1,Monday,16,,HUNTINGTON AVE,42.347972,-71.078495,"(42.34797200, -71.07849500)"
202003408,801,Motor Vehicle Accident Response,ASSAULT - SIMPLE,E18,553,0,1/13/2020 16:45,2020,1,Monday,16,,WINDHAM RD,42.270414,-71.125628,"(42.27041400, -71.12562800)"
202003406,3001,Fraud,DEATH INVESTIGATION,A7,12,0,1/13/2020 16:04,2020,1,Monday,16,,BENNINGTON ST,42.385121,-71.011501,"(42.38512100, -71.01150100)"
202003405,3115,Property Lost,INVESTIGATE PERSON,B3,419,0,1/13/2020 15:02,2020,1,Monday,15,,FULLER ST,42.280092,-71.080054,"(42.28009200, -71.08005400)"
202003404,3831,Confidence Games,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,1/10/2020 6:00,2020,1,Friday,6,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003403,2647,Aggravated Assault,THREATS TO DO BODILY HARM,C11,355,0,1/10/2020 0:00,2020,1,Friday,0,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003401,3301,Verbal Disputes,VERBAL DISPUTE,E5,680,0,1/13/2020 16:03,2020,1,Monday,16,,WASHINGTON ST,42.282478,-71.132391,"(42.28247800, -71.13239100)"
202003400,614,Investigate Person,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,77,0,1/13/2020 3:55,2020,1,Monday,3,,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
202003398,3115,Confidence Games,INVESTIGATE PERSON,B3,465,0,1/13/2020 15:40,2020,1,Monday,15,,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
202003397,801,Medical Assistance,ASSAULT - SIMPLE,B2,280,0,1/13/2020 15:36,2020,1,Monday,15,,DUDLEY ST,42.328725,-71.083822,"(42.32872500, -71.08382200)"
202003396,1102,Motor Vehicle Accident Response,FRAUD - FALSE PRETENSE / SCHEME,A7,14,0,1/4/2020 16:41,2020,1,Saturday,16,,WORDSWORTH ST,42.384922,-71.017463,"(42.38492200, -71.01746300)"
202003394,3807,Vandalism,M/V ACCIDENT - OTHER CITY VEHICLE,B2,331,0,1/13/2020 15:43,2020,1,Monday,15,,BAKER AVE,42.312386,-71.070861,"(42.31238600, -71.07086100)"
202003393,3114,Missing Person Reported,INVESTIGATE PROPERTY,A1,61,0,1/13/2020 16:03,2020,1,Monday,16,,LEGENDS WAY,42.366435,-71.061354,"(42.36643500, -71.06135400)"
202003392,616,Auto Theft,LARCENY THEFT OF BICYCLE,C6,200,0,1/11/2020 23:00,2020,1,Saturday,23,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)"
202003391,617,Auto Theft Recovery,LARCENY THEFT FROM BUILDING,D4,167,0,1/12/2020 15:50,2020,1,Sunday,15,,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
202003390,3006,Simple Assault,SICK/INJURED/MEDICAL - PERSON,D4,273,0,1/13/2020 15:37,2020,1,Monday,15,,MASSACHUSETTS AVE,42.337557,-71.07836,"(42.33755700, -71.07836000)"
202003389,3005,Medical Assistance,SICK ASSIST,E5,737,0,1/13/2020 15:23,2020,1,Monday,15,,RUSTLEWOOD RD,42.289448,-71.159596,"(42.28944800, -71.15959600)"
202003388,3301,Motor Vehicle Accident Response,VERBAL DISPUTE,B2,305,0,1/13/2020 15:28,2020,1,Monday,15,,BRINTON ST,42.320276,-71.092487,"(42.32027600, -71.09248700)"
202003387,3005,Harassment,SICK ASSIST,A1,61,0,1/13/2020 15:24,2020,1,Monday,15,,LOVEJOY WHRF,42.367239,-71.059921,"(42.36723900, -71.05992100)"
202003386,613,Simple Assault,LARCENY SHOPLIFTING,D14, ,0,1/13/2020 15:06,2020,1,Monday,15,,HARVARD AVE,42.349026,-71.129878,"(42.34902600, -71.12987800)"
202003385,3831,Violations,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,1/13/2020 14:43,2020,1,Monday,14,,AMORY ST,42.321338,-71.099244,"(42.32133800, -71.09924400)"
202003383,801,Investigate Person,ASSAULT - SIMPLE,B3,435,0,1/10/2020 14:30,2020,1,Friday,14,,PEACEVALE RD,42.287166,-71.076334,"(42.28716600, -71.07633400)"
202003382,3115,Investigate Person,INVESTIGATE PERSON,C6,200,0,1/11/2020 11:30,2020,1,Saturday,11,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)"
202003381,3201,Medical Assistance,PROPERTY - LOST/ MISSING,C11,355,0,1/12/2020 11:00,2020,1,Sunday,11,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003380,3801,Larceny,M/V ACCIDENT - OTHER,E5,680,0,1/9/2020 7:00,2020,1,Thursday,7,,CORINTH ST,42.285931,-71.129337,"(42.28593100, -71.12933700)"
202003379,617,Investigate Person,LARCENY THEFT FROM BUILDING,B2,282,0,1/11/2020 12:00,2020,1,Saturday,12,,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
202003378,1402,Larceny,VANDALISM,C11,355,0,1/9/2020 0:00,2020,1,Thursday,0,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003377,3114,Police Service Incidents,INVESTIGATE PROPERTY,D14,799,0,1/13/2020 13:54,2020,1,Monday,13,,BRIGHTON AVE,42.352483,-71.127295,"(42.35248300, -71.12729500)"
202003376,3005,Drug Violation,SICK ASSIST,E13,307,0,1/13/2020 14:36,2020,1,Monday,14,,WARDMAN RD,42.315294,-71.09486,"(42.31529400, -71.09486000)"
202003374,617,Search Warrants,LARCENY THEFT FROM BUILDING,C11,355,0,1/8/2020 10:30,2020,1,Wednesday,10,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003373,3005,Firearm Violations,SICK ASSIST,D4,627,0,1/13/2020 2:08,2020,1,Monday,2,,BOYLSTON ST,42.344126,-71.099427,"(42.34412600, -71.09942700)"
202003372,3006,Drug Violation,SICK/INJURED/MEDICAL - PERSON,C11,335,0,1/13/2020 14:01,2020,1,Monday,14,,BOWDOIN ST,42.307487,-71.065661,"(42.30748700, -71.06566100)"
202003371,2670,Property Lost,HARASSMENT/ CRIMINAL HARASSMENT,D14,780,0,1/13/2020 13:00,2020,1,Monday,13,,N BEACON ST,42.355956,-71.148308,"(42.35595600, -71.14830800)"
202003370,2670,Medical Assistance,HARASSMENT/ CRIMINAL HARASSMENT,E18,520,0,1/13/2020 14:55,2020,1,Monday,14,,HYDE PARK AVE,42.256215,-71.124019,"(42.25621500, -71.12401900)"
202003369,613,Investigate Person,LARCENY SHOPLIFTING,B3,406,0,1/13/2020 14:39,2020,1,Monday,14,,RIVER ST,42.271302,-71.074423,"(42.27130200, -71.07442300)"
202003368,3301,Property Lost,VERBAL DISPUTE,B3,425,0,1/13/2020 14:27,2020,1,Monday,14,,FREMONT ST,42.270946,-71.091936,"(42.27094600, -71.09193600)"
202003367,3115,Medical Assistance,INVESTIGATE PERSON,B3,468,0,1/13/2020 14:49,2020,1,Monday,14,,OUTLOOK RD,42.282455,-71.094487,"(42.28245500, -71.09448700)"
202003366,2647,Property Found,THREATS TO DO BODILY HARM,E13,573,0,1/13/2020 14:01,2020,1,Monday,14,,GREEN ST,42.310322,-71.106653,"(42.31032200, -71.10665300)"
202003365,2670,Medical Assistance,HARASSMENT/ CRIMINAL HARASSMENT,D4,157,0,1/11/2020 9:00,2020,1,Saturday,9,,W BROOKLINE ST,42.340863,-71.073997,"(42.34086300, -71.07399700)"
202003364,3115,Medical Assistance,INVESTIGATE PERSON,B2,237,0,1/13/2020 11:48,2020,1,Monday,11,,,42.320228,-71.061087,"(42.32022800, -71.06108700)"
202003363,3114,Warrant Arrests,INVESTIGATE PROPERTY,E13,948,0,1/13/2020 14:11,2020,1,Monday,14,,AMORY ST,42.319156,-71.100675,"(42.31915600, -71.10067500)"
202003362,1832,Residential Burglary,SICK ASSIST - DRUG RELATED ILLNESS,C6,186,0,1/13/2020 14:11,2020,1,Monday,14,,ALLSTATE RD,42.326142,-71.063382,"(42.32614200, -71.06338200)"
202003361,801,Other,ASSAULT - SIMPLE,C6,177,0,1/13/2020 14:21,2020,1,Monday,14,,MASSACHUSETTS AVE,42.331521,-71.070853,"(42.33152100, -71.07085300)"
202003360,3502,Investigate Property,MISSING PERSON - LOCATED,D4,167,0,1/13/2020 2:45,2020,1,Monday,2,,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
202003359,1402,Towed,VANDALISM,D4,172,0,1/13/2020 14:21,2020,1,Monday,14,,ALBANY ST,42.334288,-71.072395,"(42.33428800, -71.07239500)"
202003358,613,Medical Assistance,LARCENY SHOPLIFTING,D4,138,0,1/13/2020 14:33,2020,1,Monday,14,,BOYLSTON ST,42.348623,-71.082776,"(42.34862300, -71.08277600)"
202003357,2907,Larceny,VAL - OPERATING AFTER REV/SUSP.,B2, ,0,1/13/2020 13:10,2020,1,Monday,13,,,42.326137,-71.075319,"(42.32613700, -71.07531900)"
202003356,3801,Drug Violation,M/V ACCIDENT - OTHER,A1,64,0,1/13/2020 13:26,2020,1,Monday,13,,FRUIT ST,42.362402,-71.069546,"(42.36240200, -71.06954600)"
202003355,1102,License Violation,FRAUD - FALSE PRETENSE / SCHEME,C11,355,0,1/13/2020 14:36,2020,1,Monday,14,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003354,3115,Vandalism,INVESTIGATE PERSON,B2,306,0,1/13/2020 13:43,2020,1,Monday,13,,CODMAN PARK,42.319046,-71.093999,"(42.31904600, -71.09399900)"
202003351,617,Residential Burglary,LARCENY THEFT FROM BUILDING,E5,712,0,1/13/2020 13:31,2020,1,Monday,13,,ROCKINGHAM AVE,42.264543,-71.157263,"(42.26454300, -71.15726300)"
202003349,3006,Motor Vehicle Accident Response,SICK/INJURED/MEDICAL - PERSON,D4,143,0,1/13/2020 13:26,2020,1,Monday,13,,BOYLSTON ST,42.348623,-71.082776,"(42.34862300, -71.08277600)"
202003348,3205,Aggravated Assault,M/V PLATES - LOST,C11,355,0,1/6/2020 7:00,2020,1,Monday,7,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003346,1001,Verbal Disputes,FORGERY / COUNTERFEITING,D4,134,0,1/13/2020 13:29,2020,1,Monday,13,,BOYLSTON ST,42.350378,-71.076261,"(42.35037800, -71.07626100)"
202003345,3005,Motor Vehicle Accident Response,SICK ASSIST,E13,570,0,1/13/2020 13:11,2020,1,Monday,13,,ROCKVALE CIR,42.307341,-71.10544,"(42.30734100, -71.10544000)"
202003344,3018,Larceny,SICK/INJURED/MEDICAL - POLICE,E13,912,0,1/10/2020 18:06,2020,1,Friday,18,,CENTRE ST,42.322837,-71.100967,"(42.32283700, -71.10096700)"
202003342,3801,Confidence Games,M/V ACCIDENT - OTHER,A1,111,0,1/13/2020 6:15,2020,1,Monday,6,,TREMONT ST,42.354283,-71.063804,"(42.35428300, -71.06380400)"
202003341,3114,Motor Vehicle Accident Response,INVESTIGATE PROPERTY,C11,355,0,1/12/2020 23:00,2020,1,Sunday,23,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003340,3115,Confidence Games,INVESTIGATE PERSON,E13, ,0,1/13/2020 13:11,2020,1,Monday,13,,PARLEY AVE,42.314615,-71.1119,"(42.31461500, -71.11190000)"
202003339,801,Residential Burglary,ASSAULT - SIMPLE,D4,271,0,1/13/2020 13:03,2020,1,Monday,13,,HARRISON AVE,42.334018,-71.076381,"(42.33401800, -71.07638100)"
202003338,3115,Medical Assistance,INVESTIGATE PERSON,D14,808,0,1/12/2020 0:01,2020,1,Sunday,0,,BENSON ST,42.359251,-71.14064,"(42.35925100, -71.14064000)"
202003337,3006,Larceny,SICK/INJURED/MEDICAL - PERSON,E5,683,0,1/13/2020 12:26,2020,1,Monday,12,,BEECH ST,42.281027,-71.141233,"(42.28102700, -71.14123300)"
202003336,2647,Larceny,THREATS TO DO BODILY HARM,D14,778,0,1/13/2020 11:00,2020,1,Monday,11,,WASHINGTON ST,42.349055,-71.150498,"(42.34905500, -71.15049800)"
202003335,2647,Property Lost,THREATS TO DO BODILY HARM,D14,791,0,1/13/2020 9:00,2020,1,Monday,9,,COREY RD,42.34303,-71.13963,"(42.34303000, -71.13963000)"
202003334,3301,Towed,VERBAL DISPUTE,D4,159,0,1/13/2020 12:46,2020,1,Monday,12,,UPTON ST,42.342432,-71.072257,"(42.34243200, -71.07225700)"
202003333,2907,Medical Assistance,VAL - OPERATING AFTER REV/SUSP.,External, ,0,1/13/2020 13:17,2020,1,Monday,13,,DUDLEY ST,42.328322,-71.07861,"(42.32832200, -71.07861000)"
202003332,3114,Missing Person Reported,INVESTIGATE PROPERTY,A1, ,0,1/13/2020 12:28,2020,1,Monday,12,,,,,"(0.00000000, 0.00000000)"
202003331,3005,Other,SICK ASSIST,E13,303,0,1/13/2020 12:16,2020,1,Monday,12,,AMORY ST,42.320272,-71.099325,"(42.32027200, -71.09932500)"
202003330,1102,Motor Vehicle Accident Response,FRAUD - FALSE PRETENSE / SCHEME,A1,77,0,1/9/2020 13:10,2020,1,Thursday,13,,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
202003328,3115,Simple Assault,INVESTIGATE PERSON,B3,464,0,1/13/2020 11:46,2020,1,Monday,11,,BLUE HILL AVE,42.291718,-71.089118,"(42.29171800, -71.08911800)"
202003327,3301,Robbery,VERBAL DISPUTE,D4,170,0,1/13/2020 12:31,2020,1,Monday,12,,WORCESTER ST,42.338059,-71.076369,"(42.33805900, -71.07636900)"
202003326,3301,Aggravated Assault,VERBAL DISPUTE,B3,428,0,1/13/2020 11:49,2020,1,Monday,11,,ASTORIA ST,42.280204,-71.086912,"(42.28020400, -71.08691200)"
202003325,1402,Simple Assault,VANDALISM,A7, ,0,1/11/2020 19:00,2020,1,Saturday,19,,WALDEMAR AVE,42.393482,-71.010681,"(42.39348200, -71.01068100)"
202003324,3005,Other,SICK ASSIST,B2, ,0,1/13/2020 11:01,2020,1,Monday,11,,,42.329609,-71.084621,"(42.32960900, -71.08462100)"
202003321,3501,Verbal Disputes,MISSING PERSON,A15,41,0,1/12/2020 17:00,2020,1,Sunday,17,,VINE ST,42.376631,-71.055931,"(42.37663100, -71.05593100)"
202003320,3205,Larceny From Motor Vehicle,M/V PLATES - LOST,B3,465,0,1/13/2020 9:00,2020,1,Monday,9,,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
202003319,3410,Investigate Person,TOWED MOTOR VEHICLE,A1,123,0,1/13/2020 12:40,2020,1,Monday,12,,HARRISON AVE,42.35019,-71.061694,"(42.35019000, -71.06169400)"
202003318,801,Investigate Person,ASSAULT - SIMPLE,D4,171,0,1/13/2020 9:56,2020,1,Monday,9,,HARRISON AVE,42.335118,-71.074917,"(42.33511800, -71.07491700)"
202003317,3831,Larceny,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,1/13/2020 11:20,2020,1,Monday,11,,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
202003316,3115,Towed,INVESTIGATE PERSON,E13,572,0,1/13/2020 11:52,2020,1,Monday,11,,MONTEBELLO RD,42.311767,-71.099715,"(42.31176700, -71.09971500)"
202003314,423,Property Lost,ASSAULT - AGGRAVATED,B2, ,0,1/13/2020 11:55,2020,1,Monday,11,,QUINCY ST,42.31369,-71.076967,"(42.31369000, -71.07696700)"
202003313,1810,Other,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,1/12/2020 17:20,2020,1,Sunday,17,,,42.35239,-71.062603,"(42.35239000, -71.06260300)"
202003312,3006,Other Burglary,SICK/INJURED/MEDICAL - PERSON,C11,391,0,1/13/2020 11:33,2020,1,Monday,11,,ADAMS ST,42.285234,-71.055096,"(42.28523400, -71.05509600)"
202003311,3201,Medical Assistance,PROPERTY - LOST/ MISSING,E18,520,0,1/12/2020 23:00,2020,1,Sunday,23,,HYDE PARK AVE,42.256215,-71.124019,"(42.25621500, -71.12401900)"
202003309,3112,Motor Vehicle Accident Response,LANDLORD - TENANT,B2,300,0,1/12/2020 14:15,2020,1,Sunday,14,,MARCELLA ST,42.321628,-71.094602,"(42.32162800, -71.09460200)"
202003308,3201,Motor Vehicle Accident Response,PROPERTY - LOST/ MISSING,C6,200,0,1/12/2020 1:21,2020,1,Sunday,1,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)"
202003307,3802,Investigate Person,M/V ACCIDENT - PROPERTY DAMAGE,C6, ,0,1/13/2020 11:53,2020,1,Monday,11,,,42.339869,-71.049595,"(42.33986900, -71.04959500)"
202003306,3410,Auto Theft,TOWED MOTOR VEHICLE,B3,457,0,1/13/2020 11:34,2020,1,Monday,11,,BLUE HILL AVE,42.300822,-71.085898,"(42.30082200, -71.08589800)"
202003305,619,Motor Vehicle Accident Response,LARCENY ALL OTHERS,C11,355,0,1/12/2020 10:00,2020,1,Sunday,10,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003304,2647,Missing Person Reported,THREATS TO DO BODILY HARM,B3,439,0,1/10/2020 11:52,2020,1,Friday,11,,TALBOT AVE,42.292687,-71.080384,"(42.29268700, -71.08038400)"
202003302,614,Property Found,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,167,0,1/12/2020 16:00,2020,1,Sunday,16,,HARRISON AVE,42.339541,-71.069408,"(42.33954100, -71.06940800)"
202003301,520,Other,BURGLARY - RESIDENTIAL,B2,185,0,1/11/2020 14:30,2020,1,Saturday,14,,MASSACHUSETTS AVE,42.321986,-71.062806,"(42.32198600, -71.06280600)"
202003299,3115,Larceny,INVESTIGATE PERSON,E18,543,0,1/13/2020 10:48,2020,1,Monday,10,,GORDON AVE,42.256017,-71.125784,"(42.25601700, -71.12578400)"
202003298,2670,Residential Burglary,HARASSMENT/ CRIMINAL HARASSMENT,D4,143,0,1/13/2020 11:11,2020,1,Monday,11,,HUNTINGTON AVE,42.347498,-71.079255,"(42.34749800, -71.07925500)"
202003297,3115,Towed,INVESTIGATE PERSON,C6,200,0,1/3/2020 0:00,2020,1,Friday,0,,W BROADWAY,42.341287,-71.054679,"(42.34128700, -71.05467900)"
202003296,3005,Police Service Incidents,SICK ASSIST,D4,130,0,1/13/2020 10:53,2020,1,Monday,10,,BOYLSTON ST,42.349801,-71.078409,"(42.34980100, -71.07840900)"
202003295,3126,Motor Vehicle Accident Response,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,186,0,1/13/2020 11:10,2020,1,Monday,11,,ALLSTATE RD,42.326966,-71.061986,"(42.32696600, -71.06198600)"
202003294,3501,Other,MISSING PERSON,B2,185,0,1/10/2020 13:10,2020,1,Friday,13,,MASSACHUSETTS AVE,42.321986,-71.062806,"(42.32198600, -71.06280600)"
202003292,2007,Drug Violation,VIOLATION - RESTRAINING ORDER (NO ARREST),C11,358,0,1/13/2020 10:24,2020,1,Monday,10,,LARCHMONT ST,42.297033,-71.068606,"(42.29703300, -71.06860600)"
202003291,3802,Larceny,M/V ACCIDENT - PROPERTY DAMAGE,C6,206,0,1/13/2020 10:02,2020,1,Monday,10,,CONGRESS ST,42.351417,-71.050104,"(42.35141700, -71.05010400)"
202003290,614,Police Service Incidents,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,691,0,1/12/2020 14:00,2020,1,Sunday,14,,CENTRE ST,42.287093,-71.148221,"(42.28709300, -71.14822100)"
202003289,1102,Investigate Person,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,1/13/2020 11:11,2020,1,Monday,11,,HYDE PARK AVE,42.256215,-71.124019,"(42.25621500, -71.12401900)"
202003288,3114,Aggravated Assault,INVESTIGATE PROPERTY,E13, ,0,1/13/2020 7:17,2020,1,Monday,7,,CHESTNUT AVE,42.315388,-71.107833,"(42.31538800, -71.10783300)"
202003287,244,Warrant Arrests,Fondling - Indecent Assault,A1,77,0,1/11/2020 17:30,2020,1,Saturday,17,,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
202003286,1402,Auto Theft,VANDALISM,B3,465,0,1/12/2020 22:00,2020,1,Sunday,22,,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
202003285,617,Larceny,LARCENY THEFT FROM BUILDING,E5,670,0,1/13/2020 9:47,2020,1,Monday,9,,WELD ST,42.294446,-71.135923,"(42.29444600, -71.13592300)"
202003284,3502,Other,MISSING PERSON - LOCATED,B3,428,0,1/13/2020 1:00,2020,1,Monday,1,,ASTORIA ST,42.280204,-71.086912,"(42.28020400, -71.08691200)"
202003282,3201,Property Found,PROPERTY - LOST/ MISSING,A1,77,0,1/7/2020 21:10,2020,1,Tuesday,21,,NEW SUDBURY ST,42.361838,-71.059764,"(42.36183800, -71.05976400)"
202003281,3006,Other,SICK/INJURED/MEDICAL - PERSON,E13, ,0,1/13/2020 10:21,2020,1,Monday,10,,WASHINGTON ST,42.308598,-71.105392,"(42.30859800, -71.10539200)"
202003280,801,Medical Assistance,ASSAULT - SIMPLE,C11,355,0,1/10/2020 9:00,2020,1,Friday,9,,GIBSON ST,42.297555,-71.059709,"(42.29755500, -71.05970900)"
202003278,2670,Larceny From Motor Vehicle,HARASSMENT/ CRIMINAL HARASSMENT,B3,434,0,1/13/2020 10:12,2020,1,Monday,10,,STANTON ST,42.284113,-71.079387,"(42.28411300, -71.07938700)"
202003277,614,Confidence Games,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,282,0,1/6/2020 11:00,2020,1,Monday,11,,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
202003276,423,Medical Assistance,ASSAULT - AGGRAVATED,D4,628,0,1/13/2020 9:55,2020,1,Monday,9,,PARK DR,42.344166,-71.103591,"(42.34416600, -71.10359100)"
202003275,3006,Motor Vehicle Accident Response,SICK/INJURED/MEDICAL - PERSON,C11,949,0,1/13/2020 7:58,2020,1,Monday,7,,BOWDOIN ST,42.308393,-71.064731,"(42.30839300, -71.06473100)"
202003274,3201,Investigate Property,PROPERTY - LOST/ MISSING,B2,282,0,1/9/2020 0:00,2020,1,Thursday,0,,WASHINGTON ST,42.328662,-71.085634,"(42.32866200, -71.08563400)"
202003273,3301,Motor Vehicle Accident Response,VERBAL DISPUTE,E18,498,0,1/13/2020 9:45,2020,1,Monday,9,,FIELDMONT ST,42.272094,-71.117785,"(42.27209400, -71.11778500)"
202003272,1402,Motor Vehicle Accident Response,VANDALISM,B3,465,0,1/12/2020 2:00,2020,1,Sunday,2,,BLUE HILL AVE,42.284825,-71.091373,"(42.28482500, -71.09137300)"
202003271,1102,Investigate Property,FRAUD - FALSE PRETENSE / SCHEME,A15,41,0,1/13/2020 10:17,2020,1,Monday,10,,VINE ST,42.376631,-71.055931,"(42.37663100, -71.05593100)"
